gene_id	gene_name	X442_old_CA1_low	X466_old_SUB_low	T14_new_CA1_high	T14_new_CA1_low	T14_new_CA1_med	T15_new_CA1_low
ENSMUSG00000000253	Gmpr	4.81211932478968	358.673784631126	16.6287957385239	12.1526921073823	10.2269619840453	47.3739573200878
ENSMUSG00000000263	Glra1	0	0	0	0	0	0
ENSMUSG00000000266	Mid2	0	0	0	0	0	2.01045684924339
ENSMUSG00000000275	Trim25	164.37647630971	0	0	0	0	0
ENSMUSG00000000276	Dgke	10.0530980747871	0	0	0	0	0
ENSMUSG00000000278	Scpep1	0	0	12.0783277409718	18.258383701096	25.7060910174398	34.3547619892607
ENSMUSG00000000282	Mnt	0	0	0	0.579502363614982	0.584812690126673	0
ENSMUSG00000000290	Itgb2	0	0	0	0	0	0
ENSMUSG00000000295	Hddc2	193.091354395994	420.96457485467	6.05346714892737	0	0	19.940901753838
ENSMUSG00000000296	Tpd52l1	0	484.303377564645	47.7455069750808	0	0	104.208211161925
ENSMUSG00000000301	Pemt	0	0	0	0	0	0
ENSMUSG00000000303	Cdh1	0	0	0	0	0	0
ENSMUSG00000000305	Cdh4	0.186277478208257	0	0.643994215865602	0	0	0.928009050704618
ENSMUSG00000000308	Ckmt1	0	1564.89909179672	54.5850389933646	95.0216241869587	92.147381158206	244.111291865557
ENSMUSG00000000317	Bcl6b	0	0	0	0	0	0
ENSMUSG00000000318	Clec10a	0	0	0	0	0	0
ENSMUSG00000000320	Alox12	0	0	0	0	0	0
ENSMUSG00000000325	Arvcf	0	0	0	0.690652246589937	2.09747747273003	0
ENSMUSG00000000326	Comt	1.37690513293153	255.236878815933	10.6562588651172	16.975239094027	23.8767036784169	31.9062935103522
ENSMUSG00000000339	Rtca	26.5677659595826	275.917069191994	28.584459758355	24.0562848457265	26.6914066623555	53.485120701742
ENSMUSG00000000340	Dbt	1.11644672872825	0	0	0	0	0
ENSMUSG00000000346	Dazap2	212.618916866962	383.241847622973	51.9980967006604	13.2552302636353	21.8855412304879	127.121325138064
ENSMUSG00000000355	Mcts1	261.309144810513	1439.22371843781	29.0240693187343	90.8424766342445	138.389881513777	89.7612093197695
ENSMUSG00000000359	Rem1	0	0	0	0	0	0
ENSMUSG00000000365	Rnf17	0	0	0	0	0	0
ENSMUSG00000000374	Trappc10	20.9344425935515	0	0.411079791760846	8.91729430184712	17.1380087486335	1.58278388149285
ENSMUSG00000000378	Ccm2	0	80.823866185114	0.737353452889101	0	0	1.45379560855031
ENSMUSG00000000381	Wap	0	0	0	0	0	0
ENSMUSG00000000384	Tbrg4	0	0	0.976193588318512	0.627862358968241	0	5.57277959463175
ENSMUSG00000000385	Tmprss2	0	0	0	0	0	0
ENSMUSG00000000392	Fap	0	0	0	0	0	0
ENSMUSG00000000394	Gcg	0	0	0	0	0	0
ENSMUSG00000000399	Ndufa9	0	1348.61645049225	46.2949636441881	17.6548228103747	15.4568307425485	130.560395292592
ENSMUSG00000000402	Egfl6	0	0	0	0	0	0
ENSMUSG00000000409	Lck	0	28.8217198289854	0	10.8901548938236	13.7606134052849	0
ENSMUSG00000000411	Tssk3	0	0	0	0	0	0
ENSMUSG00000000416	Cttnbp2	215.246912019291	1205.89302134979	23.1656775497216	131.164713626105	130.041377957518	30.1266230351528
ENSMUSG00000000420	Galnt1	0	0	4.15561786101171	0	0	8.14565615744003
ENSMUSG00000000435	Myf5	0	0	0	0	0	0
ENSMUSG00000000439	Mkrn2	12.9431449270417	1.91484495432453	0	6.94911451109893	6.41846361170686	0.844782404461179
ENSMUSG00000000440	Pparg	0	0	0	0	0	0
ENSMUSG00000000441	Raf1	265.652379838366	3.68560521975639	32.104967740626	0.616831360342801	0.97129901772845	67.9831868276735
ENSMUSG00000000486	Sept1	0	0	0	41.4648748910876	34.8969847146099	0
ENSMUSG00000000489	Pdgfb	15.2283106032098	0	0	0	0	0
ENSMUSG00000000530	Acvrl1	0	0	0	0	0	0
ENSMUSG00000000531	Grasp	18.2877128499131	0	5.43478703041836	0	0	9.02865035965571
ENSMUSG00000000532	Acvr1b	0	12.9719317495133	0	0	0.30432712333978	0
ENSMUSG00000000538	Tom1l2	54.8656363170262	0	5.8259653213461	12.0607269667696	12.8681495913149	17.6813089060459
ENSMUSG00000000544	Gpa33	0	0	0	0	0	0
ENSMUSG00000000552	Zfp385a	0	19.5748129634117	1.97170658338053	0	0	6.24784202674474
ENSMUSG00000000555	Itga5	0	0	0	0	0	0
ENSMUSG00000000560	Gabra2	70.9861666825481	38.0704459291164	17.4208471641434	28.3666259398987	31.9049580639111	35.9699141100212
ENSMUSG00000000561	Wdr77	13.2623681409135	21.2332048828053	0.572222242379637	11.7094891066541	14.7453948864368	1.10556525625502
ENSMUSG00000000562	Adora3	0	0	0	0	0	0
ENSMUSG00000000563	Atp5f1	297.579891021009	1792.09462806507	115.901167730752	38.8278961447802	39.6536875272652	297.518085940847
ENSMUSG00000000567	Sox9	201.379246556261	0.323565734774387	10.8865296254556	0	0	30.0386088036801
ENSMUSG00000000568	Hnrnpd	1.04607349435537	166.137994655666	13.0925757710697	19.4434424709195	20.6118258938012	27.3494004531594
ENSMUSG00000000579	Dynlt1c	0	0	0	0	0	0.466861730691474
ENSMUSG00000000581	C1d	0	237.12910141007	8.95565292409163	33.5139963898262	38.7678462104621	23.9547525865874
ENSMUSG00000000594	Gm2a	0	0	12.6845424560897	0	0	25.2061014084301
ENSMUSG00000000600	Krit1	75.2014524004158	22.7333518212466	4.22062856273585	46.8003948860198	46.0885688110244	14.0309050762016
ENSMUSG00000000605	Clcn4	7.83197522314311	246.103013763036	2.65554935327262	31.1642542070047	21.6445143551006	6.94872870270091
ENSMUSG00000000606	Vmn2r88	0	0	0	0	0	0
ENSMUSG00000000617	Grm6	0	0	0	0	0	0
ENSMUSG00000000627	Sema4f	0	0	8.20375525331256	8.19008448540857	11.230896282421	18.3024711204471
ENSMUSG00000000628	Hk2	0	0	0	0	0	0
ENSMUSG00000000631	Myo18a	33.6474382704137	66.2900450377882	0.817390902148194	9.90375300013991	19.8646260026043	1.56878349936164
ENSMUSG00000000632	Sez6	9.3839985264935	164.829626089009	1.5450293380852	49.6079178059769	65.8162000859702	3.28693935400042
ENSMUSG00000000673	Haao	0	0	0	0	0	0
ENSMUSG00000000682	Cd52	0	0	0	0	0	0
ENSMUSG00000000686	Abhd15	0	0	0	0	0	0
ENSMUSG00000000690	Hoxb6	0	0	0	0	0	0
ENSMUSG00000000693	Loxl3	0	0	0	0	0	0.699081645409551
ENSMUSG00000000701	Tcl1b5	0	0	0	0	0	0
ENSMUSG00000000706	Btn1a1	0	0	0	0	0	0
ENSMUSG00000000708	Kat2b	0	0	0	0	0	0
ENSMUSG00000000711	Rab5b	12.7807873800792	0	4.68027855864714	0	0	10.0329181524903
ENSMUSG00000000724	Cryba1	0.984261996726125	0	0	0	0	0
ENSMUSG00000000730	Dnmt3l	0	0	0	0	0	0
ENSMUSG00000000731	Aire	0	0	0	0	0	0
ENSMUSG00000000732	Icosl	0	0	0	4.45447239254127	9.38834329434478	0
ENSMUSG00000000738	Spg7	0	0	34.8394017430686	0	0	50.8454785204194
ENSMUSG00000000739	Sult5a1	0	1.41390385020538	0	0	0	0
ENSMUSG00000000740	Rpl13	755.883678701877	634.977933147063	364.291882273747	235.173832975286	218.58813461017	873.80991203357
ENSMUSG00000000743	Chmp1a	0	209.997859375352	12.8376465419888	20.7194390801436	12.4768300026229	34.0769126344239
ENSMUSG00000000751	Rpa1	0	151.374302726432	2.17992544610652	0	0	6.69157186555314
ENSMUSG00000000753	Serpinf1	0	0	0	0	0	0
ENSMUSG00000000759	Tubgcp3	0	41.7594316015479	0	53.1318921551524	55.7625885537608	0
ENSMUSG00000000766	Oprm1	0	0	0	0	0	0
ENSMUSG00000000776	Polr3d	0	35.2783538263742	0	0	0	0.536191313050481
ENSMUSG00000000782	Tcf7	0.508597281920218	0	0	0	0	0
ENSMUSG00000000787	Ddx3x	0	130.28436256502	14.1941112339395	35.4028921617635	37.0078381013867	35.8910321479933
ENSMUSG00000000791	Il12rb1	0	0	0	0	0	0
ENSMUSG00000000792	Slc5a5	0	171.975295175007	0	0	0	0
ENSMUSG00000000794	Kcnn3	0	56.5135681761967	0.122783458773511	0	0.158220440336796	0.117756212070544
ENSMUSG00000000804	Usp32	0	4.2568295647144	3.63439994569157	0.9259318657237	0.374659346781997	5.44297161295192
ENSMUSG00000000805	Car4	0	0	0	49.1779472360694	78.0324440347951	0
ENSMUSG00000000811	Txnrd3	0	0	0	0	0	0
ENSMUSG00000000817	Fasl	0	0	0	0	0	0
ENSMUSG00000000823	Zfp512b	0	10.5937308146356	0.386369588551994	0	0.248925414691328	0.572861693726234
ENSMUSG00000000826	Dnajc5	20.7311761987094	5.76925633641801	12.1202180168609	6.17020489260129	7.04475659763137	25.9881985054316
ENSMUSG00000000827	Tpd52l2	0	16.9625998641107	14.382356362804	13.6766456536621	12.0370321477635	34.3766571009544
ENSMUSG00000000838	Fmr1	0	87.1416567258627	24.742092789415	66.5324425564762	80.3624150813641	49.5304241234301
ENSMUSG00000000861	Bcl11a	46.2997122710494	86.84471041597	5.24095685680937	16.1454059185976	14.8644867684165	15.275263203141
ENSMUSG00000000869	Il4	3.33577043939749	0	2.88496828447376	3.90579312276586	3.69597939672543	0
ENSMUSG00000000876	Pxmp4	0	0	0	0	0	0
ENSMUSG00000000881	Dlg3	0	34.8144271484418	16.2383453092387	16.3716579159454	8.23840064443886	34.7958572127763
ENSMUSG00000000884	Gnb1l	0.680307866857439	1.12771551389721	0	0	0	0
ENSMUSG00000000889	Dbh	0	0	0	0	0	0
ENSMUSG00000000901	Mmp11	0	0	6.57480154814023	0	0	0
ENSMUSG00000000902	Smarcb1	0.318323197831947	0	21.0162601461658	0	0	47.8064596561821
ENSMUSG00000000903	Vpreb3	0	0	0	0	0	0
ENSMUSG00000000915	Hip1r	0.176375519559713	0	0	1.28871754497083	1.06038931562354	0.160977425407723
ENSMUSG00000000916	Nsun5	0	24.2500074386641	8.3131577062533	1.1959490248862	5.66667019551733	9.1862190426128
ENSMUSG00000000934	Top1mt	0	0	4.67969321081752	0	0	14.8903092916606
ENSMUSG00000000938	Hoxa10	0	0	0	0	0	0
ENSMUSG00000000942	Hoxa4	0	0	0	0	0	0
ENSMUSG00000000948	Gm38393	0.926069276461144	4.17427961009319	0	7.49680730797489	9.61764463752109	0
ENSMUSG00000000957	Mmp14	0	0	0.831567122041885	0	0	0
ENSMUSG00000000958	Slc7a7	0	0	0	0	0	0
ENSMUSG00000000959	Oxa1l	0	0	0	0	0	0
ENSMUSG00000000976	Heatr6	0	0	0	0	0	0
ENSMUSG00000000982	Ccl3	0	0	0	0	0	0
ENSMUSG00000000983	Wfdc18	0	0	0	0	0	0
ENSMUSG00000001014	Icam4	0	0	0	0	0	0
ENSMUSG00000001016	Ilf2	0	233.641136783069	5.96910222544151	44.963123092132	41.2730960825607	11.7234454924322
ENSMUSG00000001017	Chtop	0	320.383482456486	21.441292300507	73.112938772213	57.7940348840071	36.6320222572516
ENSMUSG00000001018	Snapin	0	0	18.8662124931681	0	9.5579750029064	50.2850803499036
ENSMUSG00000001020	S100a4	0	0	0	0	0	0
ENSMUSG00000001021	S100a3	0	0	0	0	0	0
ENSMUSG00000001023	S100a5	0	0	0	0	0	0
ENSMUSG00000001025	S100a6	0	0	48.7044196247785	0	0	160.558102225636
ENSMUSG00000001027	Scn4a	0	0	0	0	0	0
ENSMUSG00000001029	Icam2	0	0	0	0	0	0
ENSMUSG00000001034	Mapk7	0	0	0.353397488684036	0	0	4.10900313956563
ENSMUSG00000001036	Epn2	83.1891704981809	9.8486733599277	4.475269835825	24.8763496571234	26.9092536641547	9.83097352284968
ENSMUSG00000001039	B9d1	232.707592110223	255.459533883852	22.6022117724841	23.9451276085834	11.3481416863715	40.0380237355741
ENSMUSG00000001052	Sec24b	0	0	6.84608862979835	2.06350274309917	4.68882490876651	27.3588403982656
ENSMUSG00000001053	N4bp3	0	0	1.37915562410314	0	0	6.71336973654401
ENSMUSG00000001054	Rmnd5b	0	163.004039516736	23.0845325273597	41.6501319656833	41.7179173438077	54.2284734562023
ENSMUSG00000001056	Nhp2	0	158.796683511031	16.2934181128194	58.3530573713505	57.8082070846195	17.854752893436
ENSMUSG00000001062	Vps9d1	6.12737514120013	37.4326730219542	9.85186860659342	0	0	65.31549602143
ENSMUSG00000001065	Zfp276	0.571454045702701	0	1.59997426968308	0	0	13.6152922346832
ENSMUSG00000001076	C1ql4	0	0	0	0	0	0
ENSMUSG00000001082	Mfsd10	124.94468930846	136.039355840119	2.67010495925266	46.7003967114647	69.0074499842403	17.8313786594888
ENSMUSG00000001089	Luzp1	0	806.641620993298	0.14139387556663	0	0	0.678583609126287
ENSMUSG00000001095	Slc13a2	0	0	0	0	0	0
ENSMUSG00000001098	Kctd10	0	146.925952806373	5.43046411142762	6.35118209492866	2.93852299451179	13.6266709163025
ENSMUSG00000001100	Poldip2	1.73319207665115	9.7128845555431	20.1354492957893	11.7521458178149	10.2158853828789	67.6872590587299
ENSMUSG00000001103	Sebox	0	0	0	0	0	0
ENSMUSG00000001105	Ift20	1.23302999456599	343.414040790645	75.6425019001533	51.3163460955169	53.1004532256709	123.708735602124
ENSMUSG00000001119	Col6a1	0	0	0	0	0	0
ENSMUSG00000001120	Pcbp3	0	107.610750295868	1.29710833963362	24.6074264938704	35.0403233808253	2.5471609550628
ENSMUSG00000001123	Lgals9	0	0	0	0	0	0
ENSMUSG00000001127	Araf	251.004858496734	479.279143697655	39.954912605646	29.359501023102	23.9264727222734	83.853501597115
ENSMUSG00000001128	Cfp	0	0.900803174723739	0	0	0	0
ENSMUSG00000001131	Timp1	0	0	0	0	0	0
ENSMUSG00000001134	Uxt	0	0	15.7629690116881	0	0	40.4023375481819
ENSMUSG00000001138	Cnnm3	0	0.25451572505375	0.199529750002246	0	0	0
ENSMUSG00000001143	Lman2l	0	2.96763293146956	13.9559739063545	44.1645846916715	50.057872012838	35.4355794866407
ENSMUSG00000001150	Mcm3ap	0	79.0710817938363	6.05215133646323	6.11661557651295	27.3770428337404	39.6942664556098
ENSMUSG00000001151	Pcnt	0	0	0.97476096658765	0	0	0
ENSMUSG00000001155	Ftcd	0	0	0	0	0	0
ENSMUSG00000001156	Mxd1	0	0	0	0	0	0
ENSMUSG00000001157	Gmcl1	1.81116732769346	5.48786535662293	5.43593755288947	5.67879531968277	3.37369870340247	11.6076834744631
ENSMUSG00000001158	Snrnp27	266.522291678359	483.144776608292	33.4369968450257	49.9752600263698	117.516107661112	71.0851523337594
ENSMUSG00000001166	Oas1c	0	0	0	0	0	0
ENSMUSG00000001168	Oas1h	0	0	0	0	0	0
ENSMUSG00000001173	Ocrl	273.965870771679	61.6193789697094	4.41132961456748	0	0.254047719303613	9.97961125500453
ENSMUSG00000001175	Calm1	1805.49874419408	19813.1598871108	1116.82059933564	461.432495228175	485.923566046406	2616.76431406252
ENSMUSG00000001211	Agpat3	0	3.95367118105064	11.375948088811	42.9810363158297	42.5299924867763	27.8323722334181
ENSMUSG00000001225	Slc26a3	0	0	0	0	0	0
ENSMUSG00000001227	Sema6b	0	28.8354209392457	2.81741901478591	0	0	6.25870563651609
ENSMUSG00000001228	Uhrf1	0	0	0	0	0	0
ENSMUSG00000001229	Dpp9	0	0	0	0	0	0
ENSMUSG00000001240	Ramp2	0	4.68991015863119	8.96426622467291	30.5187595959289	25.8584022180067	11.187743421668
ENSMUSG00000001247	Lsr	0	0	0	0	0	0
ENSMUSG00000001248	Gramd1a	93.2818692787222	0	0	37.1930024361137	47.7213688660467	0
ENSMUSG00000001249	Hpn	0	0	0	0	0	0
ENSMUSG00000001260	Gabrg1	0.252278060395353	0	0	0	0	0
ENSMUSG00000001270	Ckb	1351.35752802429	2948.27277287786	361.431478750303	168.353236866634	169.115773809304	814.397552662068
ENSMUSG00000001280	Sp1	0	0	0	0	0	0
ENSMUSG00000001281	Itgb7	0	0	0	0	0	0
ENSMUSG00000001285	Myg1	0	709.450993620056	20.7216160917732	16.2265662646534	19.5919848503049	20.9923913033004
ENSMUSG00000001288	Rarg	0	0	0	18.0253141362858	17.4536836639737	0
ENSMUSG00000001289	Pfdn5	136.888196222173	612.866652402021	227.931097081244	74.9700886290046	97.9958821157954	491.79996283189
ENSMUSG00000001300	Efnb2	4.51922380784652	41.5278268617012	2.60287390533879	0	0	5.84903739265234
ENSMUSG00000001305	Rrp15	0	0	0	0	0	0
ENSMUSG00000001313	Rnd2	0	0	46.7205469820887	0	0	109.045362560429
ENSMUSG00000001323	Srr	0	73.3740722470943	9.32910353789371	1.2576180358458	1.10053321019591	14.0748799049858
ENSMUSG00000001333	Sync	0	0	0.918808677079541	0	0	1.430261839075
ENSMUSG00000001334	Fndc5	12.6136820257301	0.998370560763339	9.32864768891689	66.809172803195	61.0929600118879	29.7996321795
ENSMUSG00000001348	Acp5	0	0	0	0	0	0
ENSMUSG00000001349	Cnn1	0	0	0	0	0	0
ENSMUSG00000001366	Fbxo9	0	577.047924687865	11.4712393966585	0	0	37.2707706047016
ENSMUSG00000001376	Vps50	49.2328360296241	231.853996846881	12.5622018313329	26.3176948469988	33.7623256659962	25.8781873634043
ENSMUSG00000001380	Hars	0	550.374377578088	5.56844188534712	61.7229441464488	65.0108789266335	3.81139948788382
ENSMUSG00000001383	Zmat2	148.86256566611	46.2212923994073	16.5247798521865	55.8490140899836	71.7699593592492	39.0918025647961
ENSMUSG00000001403	Ube2c	0	0	0	0	0	0
ENSMUSG00000001415	Smg5	6.51583899500257	35.8800197380485	4.82004263583769	3.59401291066814	8.46099532777566	7.46110515986941
ENSMUSG00000001416	Cct3	257.945682392448	444.100517598357	17.230667036089	9.68425086118914	9.02391183760323	36.3346617073269
ENSMUSG00000001418	Glmp	0	138.21366912319	23.6924860411443	0	0	29.057437197158
ENSMUSG00000001419	Mef2d	0.221676623934803	54.0343144467643	5.9946427831035	3.87697086984572	4.94097570911269	15.0181147226161
ENSMUSG00000001420	Tmem79	0	0	0	0	0	0
ENSMUSG00000001424	Snd1	0	81.0185286559139	0.303545310965662	31.5367539815953	34.9585110287897	0.880382377712608
ENSMUSG00000001435	Col18a1	0	0	0	0	0	0
ENSMUSG00000001436	Slc19a1	0	0	0	0	0	0
ENSMUSG00000001440	Kpnb1	0	94.9922595236256	12.247625690951	16.9530733776461	21.8689770530426	30.2742708873404
ENSMUSG00000001441	Npepps	59.5685649829749	223.641794941878	11.5109093203579	39.3464456412577	40.4355029306114	34.5626656507227
ENSMUSG00000001444	Tbx21	0	0	0	0	0	0
ENSMUSG00000001445	Mrpl10	0	189.345235213311	21.4857666967201	0	0	57.7504709379352
ENSMUSG00000001467	Cyp51	0	42.678099134846	0	0	0	0
ENSMUSG00000001472	Tcf25	0	284.895028904534	15.6882117317337	108.888099939843	125.771262061541	52.9671642995546
ENSMUSG00000001473	Tubb6	0	0	0	0	0	0
ENSMUSG00000001482	Def8	0	0	0.340358776301382	0	0	0.329591284761016
ENSMUSG00000001493	Meox1	0	0	0	0	0	0
ENSMUSG00000001494	Sost	0	0	0	0	0	0
ENSMUSG00000001496	Nkx2-1	0	0	0	0	0	0
ENSMUSG00000001497	Pax9	0	0	0	0	0	0
ENSMUSG00000001504	Irx2	0	0	0.410811683583188	0	0	5.4540107118042
ENSMUSG00000001506	Col1a1	0	0	0	0	0	0
ENSMUSG00000001507	Itga3	0	0	0.673748041479652	0	0	0.432721887368755
ENSMUSG00000001508	Sgca	0	0	0	0	0	0
ENSMUSG00000001510	Dlx3	0	0	0	0	0	0
ENSMUSG00000001517	Foxm1	0	0	0	0	0	0
ENSMUSG00000001518	Itfg2	0	0	0	84.2996936071231	65.5441698923312	0
ENSMUSG00000001520	Nrip2	0	0	1.57122519898724	0	0	0.776173011057644
ENSMUSG00000001521	Tulp3	2.37609402934463	0	1.56936698806175	0	0	3.92424124599556
ENSMUSG00000001524	Gtf2h4	0	112.34166757576	0.673546309598404	0	0	0
ENSMUSG00000001525	Tubb5	25.060899401599	338.303961792979	25.627516792392	41.76421007554	45.2332827950137	65.1894963807141
ENSMUSG00000001542	Ell2	46.3319497762715	0	0	10.0405669012047	10.129224750825	0.459280754334247
ENSMUSG00000001552	Jup	2.48178620999496	0	2.20322612913866	0	0	4.98419757384268
ENSMUSG00000001555	Fkbp10	0	0	0	0	0	0
ENSMUSG00000001558	Klhl10	0	0	0	0	0	0
ENSMUSG00000001566	Mnx1	0	0	0	0	0	0
ENSMUSG00000001569	Nom1	2.29966573656491	0	3.8662113519295	0.984015846508635	1.85049375040445	9.21182449487458
ENSMUSG00000001576	Ergic1	0	0.658993666031704	7.41120210098201	0	0	28.0377248458163
ENSMUSG00000001583	Tnk1	0	0	0	0	0	0
ENSMUSG00000001588	Acap1	0	0	0	0	0	0
ENSMUSG00000001604	Tcea3	0	0	0	0	0	0
ENSMUSG00000001622	Csn3	0	0	0	0	0	0
ENSMUSG00000001627	Ifrd1	14.0602430535176	21.0516815712065	23.4288325589474	0	0	69.3363329909247
ENSMUSG00000001630	Stk38l	0.530233311076682	0.61891365468938	0	11.4048799692737	9.7381182608865	0
ENSMUSG00000001632	Brpf1	20.8530267861429	2.00945827078838	4.30248745565821	0	0	5.45523153844074
ENSMUSG00000001642	Akr1b3	0	387.864310535021	30.6194795672911	0	0	39.1502692970768
ENSMUSG00000001655	Hoxc13	0	0	0	0	0	0
ENSMUSG00000001656	Hoxc11	0	0	0	0	0	0
ENSMUSG00000001657	Hoxc8	0.57117067431589	0	0	0	0	0
ENSMUSG00000001661	Hoxc6	0	0	0	0	0	0
ENSMUSG00000001663	Gstt1	0	0	8.33050599729262	18.756666124534	10.7288109654403	15.4170705356137
ENSMUSG00000001665	Gstt3	0	0	1.77890784535792	0	0	7.54979855687611
ENSMUSG00000001666	Ddt	0	199.494816966086	15.4789620841693	0	0	47.5627311523433
ENSMUSG00000001670	Tat	0	0	0	0	0	0
ENSMUSG00000001672	Marveld3	0	0	0	0	0	0
ENSMUSG00000001674	Ddx18	0	0	9.19723889072403	53.4834442157621	60.718309733138	25.0041073987451
ENSMUSG00000001687	Ubl3	0	270.809456656564	27.2819010788136	17.5159994462623	15.9258511808629	67.9587026822665
ENSMUSG00000001700	Gramd3	0	0	0	0	0	0
ENSMUSG00000001707	Eef1e1	0	183.46718121599	5.92733786929116	23.9842809461952	41.5623371176816	27.1597522142712
ENSMUSG00000001729	Akt1	0	85.3289250573912	0	3.59351232005027	6.18524374517479	0.388466731870819
ENSMUSG00000001739	Cldn15	0	0	0	0	0	0
ENSMUSG00000001741	Il16	0	0	1.00190822107158	0	0	2.90980952063435
ENSMUSG00000001750	Tcirg1	0	0	0	0	0	0
ENSMUSG00000001751	Naglu	0	0	0	0	0	0
ENSMUSG00000001755	Coasy	0	187.67148256944	5.14035739749308	0	0	21.9867542189183
ENSMUSG00000001761	Smo	0	0	0	0	0	0.537615737408613
ENSMUSG00000001763	Tspan33	18.8663910837695	105.019036384037	0.56060411288977	0	0	0.548255237747621
ENSMUSG00000001767	Crnkl1	0	0	0.308623097641072	23.5639377431655	14.6196187313219	2.3874985582225
ENSMUSG00000001768	Rin2	0	0	0	0	0	0
ENSMUSG00000001773	Folh1	0	0	0	24.4314521546177	19.7463938834147	0
ENSMUSG00000001774	Chordc1	151.606750215871	142.051455937567	7.75276020585481	8.86386424153792	8.49846245263307	5.69799447248797
ENSMUSG00000001783	Rtcb	0	244.714106895355	8.2603257534245	7.09649153353998	2.8374611940359	26.377542682707
ENSMUSG00000001785	Pwp1	0	103.512093554966	0	0.539201775772589	1.08213502326559	0
ENSMUSG00000001786	Fbxo7	0	2.24685963420676	6.86893151160965	28.2658208355837	28.1934213246754	10.8372408276366
ENSMUSG00000001794	Capns1	0	7.91294438005323	31.5775673938936	1.24765339160138	2.58599049609454	79.6321102361532
ENSMUSG00000001802	Lrp3	1.02695661900555	10.890860797248	8.83032341375237	0	0	13.1371452646104
ENSMUSG00000001804	Dsg4	0	0	0	0	0	0
ENSMUSG00000001815	Evx2	0	0	0	0	0	0
ENSMUSG00000001819	Hoxd13	0	0	0	0	0	0
ENSMUSG00000001823	Hoxd12	0	0	0	0	0	0
